Zeit;Kanal A
(ms);(mV)

19,06999983;-1,67999500
19,07499983;-1,67999500
19,07999983;-1,30659400
19,08499983;-1,30659400
19,08999983;-1,30659400
19,09499983;-1,11958700
19,09999983;-1,11958700
19,10499983;-1,30659400
19,10999983;-1,30659400
19,11499983;-1,11958700
19,11999983;-1,30659400
19,12499983;-1,30659400
19,12999983;-1,67999500
19,13499983;-1,67999500
19,13999983;-1,30659400
19,14499983;-1,11958700
19,14999983;-1,86638800
19,15499983;-1,49298700
19,15999983;-1,67999500
19,16499983;-1,86638800
19,16999983;-1,49298700
19,17499983;-1,67999500
19,17999983;-1,49298700
19,18499983;-1,67999500
19,18999983;-1,11958700
19,19499983;-0,93319390
19,19999983;-1,30659400
19,20499983;-0,74618600
19,20999983;-0,74618600
19,21499983;-0,37278540
19,21999983;0,18639270
19,22499983;-0,55979330
19,22999983;-0,37278540
19,23499983;-0,55979330
19,23999983;0,37278540
19,24499983;-0,18639270
19,24999983;-0,18639270
19,25499983;0,37278540
19,25999983;0,18639270
19,26499983;0,18639270
19,26999983;0,55979330
19,27499983;0,55979330
19,27999983;0,37278540
19,28499983;0,55979330
19,28999983;0,18639270
19,29499983;0,93319390
19,29999983;0,55979330
19,30499983;1,49298700
19,30999983;1,30659400
19,31499983;1,11958700
19,31999983;0,93319390
19,32499983;1,86638800
19,32999983;1,67999500
19,33499983;1,86638800
19,33999983;1,49298700
19,34499983;2,05339600
19,34999983;2,05339600
19,35499983;2,98658900
19,35999983;2,80019700
19,36499983;2,42679600
19,36999983;2,42679600
19,37499983;2,61318900
19,37999983;2,80019700
19,38499983;2,61318900
19,38999983;2,42679600
19,39499983;3,17359700
19,39999983;2,80019700
19,40499983;3,17359700
19,40999983;2,98658900
19,41499983;3,17359700
19,41999983;3,35999000
19,42499983;2,98658900
19,42999983;3,73339100
19,43499983;2,98658900
19,43999983;3,17359700
19,44499983;3,73339100
19,44999983;2,98658900
19,45499983;3,35999000
19,45999982;2,80019700
19,46499982;2,98658900
19,46999982;2,80019700
19,47499982;3,35999000
19,47999982;2,42679600
